Entity,Code,Day,people_vaccinated_per_hundred,05-09,10-14,15-17,18-24 ,25-49,50-59,60-69,70-79,80+
Estonia,EST,22-08-2021,53.35,,,,,,,,,
Estonia,EST,23-08-2021,53.53,,,,,,,,,
Estonia,EST,24-08-2021,53.7,,,,,,,,,
Estonia,EST,25-08-2021,53.89,,,,,,,,,
Estonia,EST,26-08-2021,54.05,,,,,,,,,
Estonia,EST,27-08-2021,54.27,,,,,,,,,
Estonia,EST,28-08-2021,54.44,,,,,,,,,
Estonia,EST,29-08-2021,54.58,,,,,,,,,
Estonia,EST,30-08-2021,54.71,,,,,,,,,
Estonia,EST,31-08-2021,54.85,,,,,,,,,
Estonia,EST,01-09-2021,54.93,,,,,,,,,
Estonia,EST,02-09-2021,55.05,,,,,,,,,
Estonia,EST,03-09-2021,55.16,,,,,,,,,
Estonia,EST,04-09-2021,55.25,,,,,,,,,
Estonia,EST,05-09-2021,55.28,,,,,,,,,
Estonia,EST,06-09-2021,55.38,,,,,,,,,
Estonia,EST,07-09-2021,55.48,,,,,,,,,
Estonia,EST,08-09-2021,55.57,,,,,,,,,
Estonia,EST,09-09-2021,55.65,,,,,,,,,
Estonia,EST,10-09-2021,55.74,,,,,,,,,
Estonia,EST,11-09-2021,55.8,,,,,,,,,
Estonia,EST,12-09-2021,55.84,,,,,,,,,
Estonia,EST,13-09-2021,55.91,,,,,,,,,
Estonia,EST,14-09-2021,55.99,,,,,,,,,
Estonia,EST,15-09-2021,56.07,,,,,,,,,
Estonia,EST,16-09-2021,56.16,,,,,,,,,
Estonia,EST,17-09-2021,56.27,,,,,,,,,
Estonia,EST,18-09-2021,56.35,,,,,,,,,
Estonia,EST,19-09-2021,56.4,,,,,,,,,
Estonia,EST,20-09-2021,56.46,,,,,,,,,
Estonia,EST,21-09-2021,56.53,,,,,,,,,
Estonia,EST,22-09-2021,56.6,,,,,,,,,
Estonia,EST,23-09-2021,56.71,,,,,,,,,
Estonia,EST,24-09-2021,56.82,,,,,,,,,
Estonia,EST,25-09-2021,56.89,,,,,,,,,
Estonia,EST,26-09-2021,56.94,,,,,,,,,
Estonia,EST,27-09-2021,56.97,,,,,,,,,
Estonia,EST,28-09-2021,57.06,,,,,,,,,
Estonia,EST,29-09-2021,57.14,,,,,,,,,
Estonia,EST,30-09-2021,57.21,,,,,,,,,
Estonia,EST,01-10-2021,57.29,,,,,,,,,
Estonia,EST,02-10-2021,57.33,,,,,,,,,
Estonia,EST,03-10-2021,57.35,,,,,,,,,
Estonia,EST,04-10-2021,57.4,,,,,,,,,
Estonia,EST,05-10-2021,57.46,,,,,,,,,
Estonia,EST,06-10-2021,57.51,,,,,,,,,
Estonia,EST,07-10-2021,57.57,,,,,,,,,
Estonia,EST,08-10-2021,57.65,,,,,,,,,
Estonia,EST,09-10-2021,57.69,,,,,,,,,
Estonia,EST,10-10-2021,57.72,,,,,,,,,
Estonia,EST,11-10-2021,57.77,,,,,,,,,
Estonia,EST,12-10-2021,57.82,,,,,,,,,
Estonia,EST,13-10-2021,57.88,,,,,,,,,
Estonia,EST,14-10-2021,57.96,,,,,,,,,
Estonia,EST,15-10-2021,58.06,,,,,,,,,
Estonia,EST,16-10-2021,58.11,,,,,,,,,
Estonia,EST,17-10-2021,58.16,,,,,,,,,
Estonia,EST,18-10-2021,58.23,,,,,,,,,
Estonia,EST,19-10-2021,58.31,,,,,,,,,
Estonia,EST,20-10-2021,58.43,,,,,,,,,
Estonia,EST,21-10-2021,58.56,,,,,,,,,
Estonia,EST,22-10-2021,58.76,,,,,,,,,
Estonia,EST,23-10-2021,58.88,,,,,,,,,
Estonia,EST,24-10-2021,58.97,,,,,,,,,
Estonia,EST,25-10-2021,59.12,,,,,,,,,
Estonia,EST,26-10-2021,59.3,,,,,,,,,
Estonia,EST,27-10-2021,59.48,,,,,,,,,
Estonia,EST,28-10-2021,59.64,,,,,,,,,
Estonia,EST,29-10-2021,59.86,,,,,,,,,
Estonia,EST,30-10-2021,59.96,,,,,,,,,
Estonia,EST,31-10-2021,60.03,,,,,,,,,
Estonia,EST,01-11-2021,60.17,,,,,,,,,
Estonia,EST,02-11-2021,60.32,,,,,,,,,
Estonia,EST,03-11-2021,60.49,,,,,,,,,
Estonia,EST,04-11-2021,60.64,,,,,,,,,
Estonia,EST,05-11-2021,60.83,,,,,,,,,
Estonia,EST,06-11-2021,60.91,,,,,,,,,
Estonia,EST,07-11-2021,60.96,,,,,,,,,
Estonia,EST,08-11-2021,61.06,,,,,,,,,
Estonia,EST,09-11-2021,61.17,,,,,,,,,
Estonia,EST,10-11-2021,61.28,,,,,,,,,
Estonia,EST,11-11-2021,61.36,,,,,,,,,
Estonia,EST,12-11-2021,61.48,,,,,,,,,
Estonia,EST,13-11-2021,61.52,,,,,,,,,
Estonia,EST,14-11-2021,61.54,,,,,,,,,
Estonia,EST,15-11-2021,61.62,,,,,,,,,
Estonia,EST,16-11-2021,61.7,,,,,,,,,
Estonia,EST,17-11-2021,61.77,,,,,,,,,
Estonia,EST,18-11-2021,61.84,,,,,,,,,
Estonia,EST,19-11-2021,61.93,,,,,,,,,
Estonia,EST,20-11-2021,61.97,,,,,,,,,
Estonia,EST,21-11-2021,62,,,,,,,,,
Estonia,EST,22-11-2021,62.05,,,,,,,,,
Estonia,EST,23-11-2021,62.12,,,,,,,,,
Estonia,EST,24-11-2021,62.18,,,,,,,,,
Estonia,EST,25-11-2021,62.23,,,,,,,,,
Estonia,EST,26-11-2021,62.31,,,,,,,,,
Estonia,EST,27-11-2021,62.34,,,,,,,,,
Estonia,EST,28-11-2021,62.36,,,,,,,,,
Estonia,EST,29-11-2021,62.41,,,,,,,,,
Estonia,EST,30-11-2021,62.46,,,,,,,,,
Estonia,EST,01-12-2021,62.51,,,,,,,,,
Estonia,EST,02-12-2021,62.56,,,,,,,,,
Estonia,EST,03-12-2021,62.62,,,,,,,,,
Estonia,EST,04-12-2021,62.65,,,,,,,,,
Estonia,EST,05-12-2021,62.66,,,,,,,,,
Estonia,EST,06-12-2021,62.7,,,,,,,,,
Estonia,EST,07-12-2021,62.74,,,,,,,,,
Estonia,EST,08-12-2021,62.78,,,,,,,,,
Estonia,EST,09-12-2021,62.82,,,,,,,,,
Estonia,EST,10-12-2021,62.87,,,,,,,,,
Estonia,EST,11-12-2021,62.89,,,,,,,,,
Estonia,EST,12-12-2021,62.91,,,,,,,,,
Estonia,EST,13-12-2021,62.94,,,,,,,,,
Estonia,EST,14-12-2021,62.98,,,,,,,,,
Estonia,EST,15-12-2021,63.01,,,,,,,,,
Estonia,EST,16-12-2021,63.05,,,,,,,,,
Estonia,EST,17-12-2021,63.1,,,,,,,,,
Estonia,EST,18-12-2021,63.12,,,,,,,,,
Estonia,EST,19-12-2021,63.15,,,,,,,,,
Estonia,EST,20-12-2021,63.18,,,,,,,,,
Estonia,EST,21-12-2021,63.24,,,,,,,,,
Estonia,EST,22-12-2021,63.3,,,,,,,,,
Estonia,EST,23-12-2021,63.33,,,,,,,,,
Estonia,EST,24-12-2021,63.33,,,,,,,,,
Estonia,EST,25-12-2021,63.34,,,,,,,,,
Estonia,EST,26-12-2021,63.34,,,,,,,,,
Estonia,EST,27-12-2021,63.39,,,,,,,,,
Estonia,EST,28-12-2021,63.45,,,,,,,,,
Estonia,EST,29-12-2021,63.5,,,,,,,,,
Estonia,EST,30-12-2021,63.55,,,,,,,,,
Estonia,EST,31-12-2021,63.55,,,,,,,,,
Estonia,EST,01-01-2022,63.55,,,,,,,,,
Estonia,EST,02-01-2022,63.57,,,,,,,,,
Estonia,EST,03-01-2022,63.61,,,,,,,,,
Estonia,EST,04-01-2022,63.67,,,,,,,,,
Estonia,EST,05-01-2022,63.72,,,,,,,,,
Estonia,EST,06-01-2022,63.77,,,,,,,,,
Estonia,EST,07-01-2022,63.83,,,,,,,,,
Estonia,EST,08-01-2022,63.85,,,,,,,,,
Estonia,EST,09-01-2022,63.87,,,,,,,,,
Estonia,EST,10-01-2022,63.9,,,,,,,,,
Estonia,EST,11-01-2022,63.94,,,,,,,,,
Estonia,EST,12-01-2022,63.98,,,,,,,,,
Estonia,EST,13-01-2022,64.02,,,,,,,,,
Estonia,EST,14-01-2022,64.07,,,,,,,,,
Estonia,EST,15-01-2022,64.1,,,,,,,,,
Estonia,EST,16-01-2022,64.11,,,,,,,,,
Estonia,EST,17-01-2022,64.13,,,,,,,,,
Estonia,EST,18-01-2022,64.17,,,,,,,,,
Estonia,EST,19-01-2022,64.21,,,,,,,,,
Estonia,EST,20-01-2022,64.24,,,,,,,,,
Estonia,EST,21-01-2022,64.28,,,,,,,,,
Estonia,EST,22-01-2022,64.3,,,,,,,,,
Estonia,EST,23-01-2022,64.31,,,,,,,,,
Estonia,EST,24-01-2022,64.34,,,,,,,,,
Estonia,EST,25-01-2022,64.36,,,,,,,,,
Estonia,EST,26-01-2022,64.39,,,,,,,,,
Estonia,EST,27-01-2022,64.41,,,,,,,,,
Estonia,EST,28-01-2022,64.44,,,,,,,,,
Estonia,EST,29-01-2022,64.45,,,,,,,,,
Estonia,EST,30-01-2022,64.46,,,,,,,,,
Estonia,EST,31-01-2022,64.47,,,,,,,,,
Estonia,EST,01-02-2022,64.49,,,,,,,,,
Estonia,EST,02-02-2022,64.5,,,,,,,,,
Estonia,EST,03-02-2022,64.51,,,,,,,,,
Estonia,EST,04-02-2022,64.53,,,,,,,,,
Estonia,EST,05-02-2022,64.53,,,,,,,,,
Estonia,EST,06-02-2022,64.53,,,,,,,,,
Estonia,EST,07-02-2022,64.55,,,,,,,,,
Estonia,EST,08-02-2022,64.56,,,,,,,,,
Estonia,EST,09-02-2022,64.56,,,,,,,,,
Estonia,EST,10-02-2022,64.58,,,,,,,,,
Estonia,EST,11-02-2022,64.59,,,,,,,,,
Estonia,EST,12-02-2022,64.59,,,,,,,,,
Estonia,EST,13-02-2022,64.6,,,,,,,,,
Estonia,EST,14-02-2022,64.6,,,,,,,,,
Estonia,EST,15-02-2022,64.61,,,,,,,,,
Estonia,EST,16-02-2022,64.62,,,,,,,,,
Estonia,EST,17-02-2022,64.63,,,,,,,,,
Estonia,EST,18-02-2022,64.64,,,,,,,,,
Estonia,EST,19-02-2022,64.64,,,,,,,,,
Estonia,EST,20-02-2022,64.64,,,,,,,,,
Estonia,EST,21-02-2022,64.65,,,,,,,,,
Estonia,EST,22-02-2022,64.66,,,,,,,,,
Estonia,EST,23-02-2022,64.67,,,,,,,,,
Estonia,EST,24-02-2022,64.67,,,,,,,,,
Estonia,EST,25-02-2022,64.68,,,,,,,,,
Estonia,EST,26-02-2022,64.68,,,,,,,,,
Estonia,EST,27-02-2022,64.69,,,,,,,,,
Estonia,EST,28-02-2022,64.69,,,,,,,,,
Estonia,EST,01-03-2022,64.7,,,,,,,,,
Estonia,EST,02-03-2022,64.71,,,,,,,,,
Estonia,EST,03-03-2022,64.72,,,,,,,,,
Estonia,EST,04-03-2022,64.72,,,,,,,,,
Estonia,EST,05-03-2022,64.73,,,,,,,,,
Estonia,EST,06-03-2022,64.73,,,,,,,,,
Estonia,EST,07-03-2022,64.74,,,,,,,,,
Estonia,EST,08-03-2022,64.74,,,,,,,,,
Estonia,EST,09-03-2022,64.75,,,,,,,,,
Estonia,EST,10-03-2022,64.76,,,,,,,,,
Estonia,EST,11-03-2022,64.76,,,,,,,,,
Estonia,EST,12-03-2022,64.77,,,,,,,,,
Estonia,EST,13-03-2022,64.77,,,,,,,,,
Estonia,EST,14-03-2022,64.77,,,,,,,,,
Estonia,EST,15-03-2022,64.78,,,,,,,,,
Estonia,EST,16-03-2022,64.78,,,,,,,,,
Estonia,EST,17-03-2022,64.79,,,,,,,,,
Estonia,EST,18-03-2022,64.79,,,,,,,,,
Estonia,EST,19-03-2022,64.8,,,,,,,,,
Estonia,EST,20-03-2022,64.8,,,,,,,,,
Estonia,EST,21-03-2022,64.8,,,,,,,,,
Estonia,EST,22-03-2022,64.81,,,,,,,,,
Estonia,EST,23-03-2022,64.81,,,,,,,,,
Estonia,EST,24-03-2022,64.82,,,,,,,,,
Estonia,EST,25-03-2022,64.82,,,,,,,,,
Estonia,EST,26-03-2022,64.82,,,,,,,,,
Estonia,EST,27-03-2022,64.82,,,,,,,,,
Estonia,EST,28-03-2022,64.83,,,,,,,,,
Estonia,EST,29-03-2022,64.83,,,,,,,,,
Estonia,EST,30-03-2022,64.84,,,,,,,,,
Estonia,EST,31-03-2022,64.84,,,,,,,,,
Estonia,EST,01-04-2022,64.85,,,,,,,,,
Estonia,EST,02-04-2022,64.85,,,,,,,,,
Estonia,EST,03-04-2022,64.85,,,,,,,,,
Estonia,EST,04-04-2022,64.85,,,,,,,,,
Estonia,EST,05-04-2022,64.86,,,,,,,,,
Estonia,EST,06-04-2022,64.86,,,,,,,,,
Estonia,EST,07-04-2022,64.86,,,,,,,,,
Estonia,EST,08-04-2022,64.87,,,,,,,,,
Estonia,EST,09-04-2022,64.87,,,,,,,,,
Estonia,EST,10-04-2022,64.87,,,,,,,,,
Estonia,EST,11-04-2022,64.87,,,,,,,,,
Estonia,EST,12-04-2022,64.88,,,,,,,,,
Estonia,EST,13-04-2022,64.88,,,,,,,,,
Estonia,EST,14-04-2022,64.89,,,,,,,,,
Estonia,EST,15-04-2022,64.89,,,,,,,,,
Estonia,EST,16-04-2022,64.89,,,,,,,,,
Estonia,EST,17-04-2022,64.89,,,,,,,,,
Estonia,EST,18-04-2022,64.9,,,,,,,,,
Estonia,EST,19-04-2022,64.9,,,,,,,,,
Estonia,EST,20-04-2022,64.91,,,,,,,,,
Estonia,EST,21-04-2022,64.91,,,,,,,,,
Estonia,EST,22-04-2022,64.92,,,,,,,,,
Estonia,EST,23-04-2022,64.92,,,,,,,,,
Estonia,EST,24-04-2022,64.92,,,,,,,,,
Estonia,EST,25-04-2022,64.92,,,,,,,,,
Estonia,EST,26-04-2022,64.93,,,,,,,,,
Estonia,EST,27-04-2022,64.93,,,,,,,,,
Estonia,EST,28-04-2022,64.94,,,,,,,,,
Estonia,EST,29-04-2022,64.94,,,,,,,,,
Estonia,EST,30-04-2022,64.94,,,,,,,,,
Estonia,EST,01-05-2022,64.95,,,,,,,,,
Estonia,EST,02-05-2022,64.95,,,,,,,,,
Estonia,EST,03-05-2022,64.96,,,,,,,,,
Estonia,EST,04-05-2022,64.96,,,,,,,,,
